sample,elapsed_s,ros_stamp_sec,ros_stamp_nanosec,connected,homed,raw_position_i32,raw_position_u16,raw_position_hex,position_in_turn_12bit,raw_signed16,delta_in_turn,turn_delta_total,node_relative_ticks,moving,load_raw,current_raw,voltage_v,temperature_c,fault
256,31.907149,1780556567,893511274,True,False,7,7,0x0007,7,7,-15,4,0,True,1060,0,12.100,35,
257,32.051972,1780556568,38061663,True,False,22,22,0x0016,22,22,15,19,0,True,1060,2,12.100,35,
258,32.153116,1780556568,139314399,True,False,13,13,0x000D,13,13,-9,10,0,True,1092,0,12.100,35,
259,32.196930,1780556568,183254374,True,False,5,5,0x0005,5,5,-8,2,0,True,1060,0,12.100,35,
260,32.239712,1780556568,225958470,True,False,22,22,0x0016,22,22,17,19,0,True,1048,1,12.100,35,
261,32.326368,1780556568,311961700,True,False,17,17,0x0011,17,17,-5,14,0,True,1096,1,12.100,35,
262,32.436764,1780556568,422385019,True,False,20,20,0x0014,20,20,3,17,0,True,1108,1,12.100,35,
263,32.526614,1780556568,512348662,True,False,24,24,0x0018,24,24,4,21,0,True,1088,1,12.100,35,
264,32.632212,1780556568,617975081,True,False,27,27,0x001B,27,27,3,24,0,True,1076,0,12.100,35,
265,32.727460,1780556568,713175788,True,False,15,15,0x000F,15,15,-12,12,0,True,1108,1,12.100,35,
266,32.826858,1780556568,812856068,True,False,21,21,0x0015,21,21,6,18,0,True,1096,1,12.100,35,
267,32.924822,1780556568,911094854,True,False,6,6,0x0006,6,6,-15,3,0,True,1068,1,12.100,35,
268,33.028134,1780556569,14468905,True,False,23,23,0x0017,23,23,17,20,0,True,1056,1,12.100,35,
269,33.128748,1780556569,114986793,True,False,14,14,0x000E,14,14,-9,11,0,True,1096,1,12.100,35,
270,33.226325,1780556569,212390638,True,False,22,22,0x0016,22,22,8,19,0,True,1108,1,12.100,35,
271,33.336434,1780556569,320554416,True,False,26,26,0x001A,26,26,4,23,0,True,1116,3,12.100,35,
272,33.488989,1780556569,475037426,True,False,25,25,0x0019,25,25,-1,22,0,True,1060,0,12.100,35,
273,33.525594,1780556569,511891263,True,False,24,24,0x0018,24,24,-1,21,0,True,1116,3,12.100,35,
274,33.647028,1780556569,633172153,True,False,27,27,0x001B,27,27,3,24,0,True,1080,2,12.100,35,
275,34.175703,1780556570,162064645,True,False,4,4,0x0004,4,4,-23,1,0,False,1064,1,12.100,35,
276,34.213773,1780556570,200134619,True,False,4,4,0x0004,4,4,0,1,0,False,1064,1,12.100,35,
277,34.257079,1780556570,243417658,True,False,24,24,0x0018,24,24,20,21,0,True,1064,0,12.100,35,
278,34.326885,1780556570,312939791,True,False,22,22,0x0016,22,22,-2,19,0,True,1132,3,12.100,35,
279,34.423125,1780556570,409223127,True,False,26,26,0x001A,26,26,4,23,0,True,1112,2,12.100,35,
280,34.529052,1780556570,514852754,True,False,28,28,0x001C,28,28,2,25,0,True,1080,0,12.100,35,
281,34.624698,1780556570,611033522,True,False,15,15,0x000F,15,15,-13,12,0,True,1112,1,12.100,35,
282,34.728780,1780556570,714931101,True,False,20,20,0x0014,20,20,5,17,0,True,1116,2,12.100,35,
283,34.824262,1780556570,810288476,True,False,25,25,0x0019,25,25,5,22,0,True,1100,1,12.100,35,
284,34.928056,1780556570,913900942,True,False,27,27,0x001B,27,27,2,24,0,True,1080,0,12.100,35,
285,35.027447,1780556571,13439525,True,False,12,12,0x000C,12,12,-15,9,0,True,1092,1,12.100,35,
286,35.129712,1780556571,115323641,True,False,21,21,0x0015,21,21,9,18,0,True,1092,2,12.100,43,
287,35.223251,1780556571,209833429,True,False,26,26,0x001A,26,26,5,23,0,True,1092,1,12.100,35,
288,35.557046,1780556571,543312432,True,False,23,23,0x0017,23,23,-3,20,0,True,1088,1,12.100,35,
289,35.878144,1780556571,864329378,True,False,6,6,0x0006,6,6,-17,3,0,True,1076,0,12.100,35,
290,36.096931,1780556572,83191427,True,False,2,2,0x0002,2,2,-4,-1,0,False,1048,0,12.100,35,
291,36.228460,1780556572,214686217,True,False,22,22,0x0016,22,22,20,19,0,True,1048,0,12.100,35,
292,36.238469,1780556572,224667423,True,False,22,22,0x0016,22,22,0,19,0,True,1056,1,12.100,35,
293,36.324432,1780556572,310626934,True,False,14,14,0x000E,14,14,-8,11,0,True,1104,1,12.100,35,
294,36.424545,1780556572,410726900,True,False,19,19,0x0013,19,19,5,16,0,True,1108,2,12.100,35,
295,36.529564,1780556572,515324012,True,False,24,24,0x0018,24,24,5,21,0,True,1100,0,12.100,35,
296,36.626128,1780556572,612340420,True,False,27,27,0x001B,27,27,3,24,0,True,1072,0,12.100,35,
297,36.728496,1780556572,714859595,True,False,12,12,0x000C,12,12,-15,9,0,True,1088,1,12.100,35,
298,36.826944,1780556572,812899687,True,False,21,21,0x0015,21,21,9,18,0,True,1092,1,12.100,35,
299,36.923927,1780556572,910056334,True,False,25,25,0x0019,25,25,4,22,0,True,1092,1,12.100,35,
300,37.026722,1780556573,12901575,True,False,27,27,0x001B,27,27,2,24,0,True,1076,1,12.100,35,
301,37.124934,1780556573,111229551,True,False,13,13,0x000D,13,13,-14,10,0,True,1084,0,12.100,35,
302,37.226144,1780556573,211888508,True,False,19,19,0x0013,19,19,6,16,0,True,1104,2,12.100,35,
303,38.159434,1780556574,145789292,True,False,15,15,0x000F,15,15,-4,12,0,True,1072,0,12.100,35,
304,38.203360,1780556574,189662518,True,False,2,2,0x0002,2,2,-13,-1,0,False,1048,0,12.100,35,
305,38.225574,1780556574,211933503,True,False,2,2,0x0002,2,2,0,-1,0,False,1048,0,12.100,35,
306,38.325819,1780556574,311894608,True,False,21,21,0x0015,21,21,19,18,0,True,1108,2,12.100,35,
307,38.424999,1780556574,411390455,True,False,24,24,0x0018,24,24,3,21,0,True,1108,3,12.100,49,
308,38.527338,1780556574,513671483,True,False,27,27,0x001B,27,27,3,24,0,True,1076,1,12.100,35,
309,38.625488,1780556574,611912907,True,False,13,13,0x000D,13,13,-14,10,0,True,1092,1,12.100,35,
310,38.729836,1780556574,715701801,True,False,19,19,0x0013,19,19,6,16,0,True,1108,2,12.100,35,
311,38.827719,1780556574,813680689,True,False,24,24,0x0018,24,24,5,21,0,True,1084,1,12.100,35,
312,38.926533,1780556574,912217242,True,False,28,28,0x001C,28,28,4,25,0,True,1064,0,12.100,35,
313,39.025521,1780556575,11884003,True,False,13,13,0x000D,13,13,-15,10,0,True,1084,0,12.100,35,
314,39.123969,1780556575,110426749,True,False,19,19,0x0013,19,19,6,16,0,True,1108,1,12.100,35,
315,39.332667,1780556575,318362189,True,False,16,16,0x0010,16,16,-3,13,0,True,1092,1,12.100,35,
316,39.377402,1780556575,363666137,True,False,3,3,0x0003,3,3,-13,0,0,True,1044,0,12.100,35,
317,39.430886,1780556575,417222822,True,False,22,22,0x0016,22,22,19,19,0,True,1048,0,12.100,35,
318,39.532885,1780556575,518803706,True,False,12,12,0x000C,12,12,-10,9,0,True,1096,0,12.100,35,
319,39.856347,1780556575,842676154,True,False,11,11,0x000B,11,11,-1,8,0,True,1068,0,12.100,35,
320,40.084489,1780556576,70796437,True,False,2,2,0x0002,2,2,-9,-1,0,False,1048,0,12.100,35,
321,40.138629,1780556576,124850527,True,False,22,22,0x0016,22,22,20,19,0,True,1048,0,12.100,35,
322,40.147936,1780556576,134117515,True,False,22,22,0x0016,22,22,0,19,0,True,1048,0,12.100,35,
323,40.231443,1780556576,217029807,True,False,16,16,0x0010,16,16,-6,13,0,True,1100,1,12.100,35,
324,40.324190,1780556576,310391800,True,False,22,22,0x0016,22,22,6,19,0,True,1092,1,12.100,35,
325,40.427297,1780556576,413212495,True,False,26,26,0x001A,26,26,4,23,0,True,1068,0,12.100,35,
326,40.526762,1780556576,512905573,True,False,14,14,0x000E,14,14,-12,11,0,True,1096,1,12.100,40,
327,40.628250,1780556576,614863051,True,False,20,20,0x0014,20,20,6,17,0,True,1088,1,12.100,35,
328,40.725187,1780556576,711344078,True,False,24,24,0x0018,24,24,4,21,0,True,1100,1,12.100,35,
329,40.828149,1780556576,814106988,True,False,27,27,0x001B,27,27,3,24,0,True,1076,0,12.100,35,
330,40.925357,1780556576,911639999,True,False,14,14,0x000E,14,14,-13,11,0,True,1096,1,12.100,35,
331,41.023799,1780556577,10219670,True,False,21,21,0x0015,21,21,7,18,0,True,1108,2,12.100,35,
332,41.125063,1780556577,111292571,True,False,24,24,0x0018,24,24,3,21,0,True,1108,2,12.100,35,
333,41.403881,1780556577,389845851,True,False,21,21,0x0015,21,21,-3,18,0,True,1048,0,12.100,35,
334,41.420951,1780556577,406912968,True,False,21,21,0x0015,21,21,0,18,0,True,1064,1,12.100,35,
335,41.438461,1780556577,424454618,True,False,21,21,0x0015,21,21,0,18,0,True,1092,3,12.100,35,
336,41.567296,1780556577,552836607,True,False,26,26,0x001A,26,26,5,23,0,True,1068,0,12.100,35,
337,41.651075,1780556577,637127448,True,False,18,18,0x0012,18,18,-8,15,0,True,1104,1,12.100,35,
338,41.979222,1780556577,965513875,True,False,23,23,0x0017,23,23,5,20,0,True,1104,0,12.100,35,
339,42.064141,1780556578,50512141,True,False,2,2,0x0002,2,2,-21,-1,0,False,1048,0,12.100,35,
340,42.081862,1780556578,67779075,True,False,2,2,0x0002,2,2,0,-1,0,False,1048,0,12.100,35,
341,42.125116,1780556578,111521408,True,False,22,22,0x0016,22,22,20,19,0,True,1056,0,12.100,35,
342,42.229448,1780556578,215450322,True,False,13,13,0x000D,13,13,-9,10,0,True,1100,1,12.100,35,
343,42.328511,1780556578,314528158,True,False,21,21,0x0015,21,21,8,18,0,True,1104,1,12.100,35,
344,42.424224,1780556578,410364847,True,False,25,25,0x0019,25,25,4,22,0,True,1100,1,12.100,35,
345,42.528213,1780556578,514219498,True,False,27,27,0x001B,27,27,2,24,0,True,1072,1,12.100,35,
346,42.624613,1780556578,611010414,True,False,13,13,0x000D,13,13,-14,10,0,True,1088,0,12.100,35,
347,42.726246,1780556578,712408108,True,False,20,20,0x0014,20,20,7,17,0,True,1104,2,12.100,35,
348,42.828220,1780556578,814223900,True,False,24,24,0x0018,24,24,4,21,0,True,1100,2,12.100,35,
349,42.927996,1780556578,913837996,True,False,27,27,0x001B,27,27,3,24,0,True,1068,0,12.100,35,
350,43.027874,1780556579,13878447,True,False,14,14,0x000E,14,14,-13,11,0,True,1100,1,12.100,35,
351,43.135245,1780556579,121207009,True,False,20,20,0x0014,20,20,6,17,0,True,1104,1,12.100,35,
352,43.225069,1780556579,211518607,True,False,25,25,0x0019,25,25,5,22,0,True,1076,1,12.100,35,
353,44.011358,1780556579,997667480,True,False,21,21,0x0015,21,21,-4,18,0,True,1048,1,12.100,35,
354,44.045649,1780556580,31675545,True,False,21,21,0x0015,21,21,0,18,0,True,1092,2,12.100,35,
355,44.079329,1780556580,65665681,True,False,15,15,0x000F,15,15,-6,12,0,True,1092,1,12.100,59,
356,44.129187,1780556580,115316243,True,False,27,27,0x001B,27,27,12,24,0,True,1072,0,12.100,35,
357,44.224733,1780556580,211078312,True,False,16,16,0x0010,16,16,-11,13,0,True,1100,1,12.100,35,
358,44.325087,1780556580,311348472,True,False,19,19,0x0013,19,19,3,16,0,True,1108,1,12.100,35,
359,44.424756,1780556580,411260996,True,False,23,23,0x0017,23,23,4,20,0,True,1092,1,12.100,35,
360,44.526007,1780556580,511954198,True,False,26,26,0x001A,26,26,3,23,0,True,1068,0,12.100,35,
361,44.625399,1780556580,611470038,True,False,13,13,0x000D,13,13,-13,10,0,True,1104,0,12.100,35,
362,44.727138,1780556580,713244174,True,False,19,19,0x0013,19,19,6,16,0,True,1108,2,12.100,35,
363,44.827414,1780556580,813330323,True,False,24,24,0x0018,24,24,5,21,0,True,1100,2,12.100,35,
364,44.926889,1780556580,912769257,True,False,27,27,0x001B,27,27,3,24,0,True,1080,1,12.100,35,
365,45.027240,1780556581,13057514,True,False,14,14,0x000E,14,14,-13,11,0,True,1100,1,12.100,35,
366,45.311878,1780556581,298105610,True,False,11,11,0x000B,11,11,-3,8,0,True,1076,0,12.100,35,
367,45.405241,1780556581,391557916,True,False,2,2,0x0002,2,2,-9,-1,0,False,1048,1,12.100,35,
368,45.651184,1780556581,637360693,True,False,22,22,0x0016,22,22,20,19,0,True,1056,1,12.100,35,
369,45.712749,1780556581,699051313,True,False,22,22,0x0016,22,22,0,19,0,True,1108,1,12.100,35,
370,45.956413,1780556581,942629829,True,False,2,2,0x0002,2,2,-20,-1,0,False,1048,0,12.100,35,
371,45.977468,1780556581,963488208,True,False,2,2,0x0002,2,2,0,-1,0,False,1048,0,12.100,35,
372,46.025401,1780556582,11183918,True,False,22,22,0x0016,22,22,20,19,0,True,1060,1,12.100,35,
373,46.139714,1780556582,124633191,True,False,11,11,0x000B,11,11,-11,8,0,True,1088,0,12.100,35,
374,46.227823,1780556582,213969040,True,False,22,22,0x0016,22,22,11,19,0,True,1084,1,12.100,35,
375,46.335698,1780556582,321313639,True,False,26,26,0x001A,26,26,4,23,0,True,1068,0,12.100,35,
376,46.433084,1780556582,419382463,True,False,16,16,0x0010,16,16,-10,13,0,True,1100,1,12.100,35,
377,46.523910,1780556582,510389607,True,False,21,21,0x0015,21,21,5,18,0,True,1108,1,12.100,35,
378,46.627200,1780556582,613115386,True,False,24,24,0x0018,24,24,3,21,0,True,1100,1,12.100,35,
379,46.737331,1780556582,722764567,True,False,26,26,0x001A,26,26,2,23,0,True,1072,0,12.100,35,
380,46.824712,1780556582,810916236,True,False,16,16,0x0010,16,16,-10,13,0,True,1100,1,12.100,35,
381,46.926548,1780556582,913123784,True,False,21,21,0x0015,21,21,5,18,0,True,1104,1,12.100,35,
382,47.068949,1780556583,54267535,True,False,24,24,0x0018,24,24,3,21,0,True,1108,1,12.100,35,
383,47.217511,1780556583,203693232,True,False,4,4,0x0004,4,4,-20,1,0,False,1056,0,12.100,35,
384,47.249459,1780556583,234931733,True,False,2,2,0x0002,2,2,-2,-1,0,False,1044,1,12.100,35,
385,47.438728,1780556583,424828074,True,False,22,22,0x0016,22,22,20,19,0,True,1096,0,12.100,35,
386,47.505449,1780556583,491512372,True,False,3,3,0x0003,3,3,-19,0,0,False,1044,0,12.100,35,
387,47.528647,1780556583,514717801,True,False,2,2,0x0002,2,2,-1,-1,0,False,1048,0,12.100,35,
388,47.929775,1780556583,916197786,True,False,3,3,0x0003,3,3,1,0,0,False,1056,0,12.100,35,
389,47.953276,1780556583,939501425,True,False,3,3,0x0003,3,3,0,0,0,False,1056,1,12.100,35,
390,48.024886,1780556584,11254730,True,False,23,23,0x0017,23,23,20,20,0,True,1096,2,12.100,35,
391,48.126452,1780556584,112815638,True,False,28,28,0x001C,28,28,5,25,0,True,1080,0,12.100,35,
392,48.226964,1780556584,213028230,True,False,12,12,0x000C,12,12,-16,9,0,True,1092,1,12.100,43,
393,48.323483,1780556584,309852816,True,False,20,20,0x0014,20,20,8,17,0,True,1096,1,12.100,35,
394,48.425085,1780556584,411570052,True,False,23,23,0x0017,23,23,3,20,0,True,1100,1,12.100,35,
395,48.527413,1780556584,513669408,True,False,26,26,0x001A,26,26,3,23,0,True,1072,1,12.100,35,
396,48.627479,1780556584,613940215,True,False,14,14,0x000E,14,14,-12,11,0,True,1092,1,12.100,35,
397,48.731331,1780556584,717050401,True,False,19,19,0x0013,19,19,5,16,0,True,1100,1,12.100,35,
398,48.829309,1780556584,815333171,True,False,24,24,0x0018,24,24,5,21,0,True,1076,1,12.100,35,
399,48.938719,1780556584,924932271,True,False,28,28,0x001C,28,28,4,25,0,True,1072,1,12.100,35,
400,49.029005,1780556585,15258651,True,False,16,16,0x0010,16,16,-12,13,0,True,1100,0,12.100,35,
401,49.149219,1780556585,135558094,True,False,17,17,0x0011,17,17,1,14,0,True,1100,2,12.100,35,
402,49.230075,1780556585,216261684,True,False,25,25,0x0019,25,25,8,22,0,True,1068,1,12.100,35,
403,49.807315,1780556585,793608687,True,False,1,1,0x0001,1,1,-24,-2,0,False,0,0,12.100,35,
404,49.928935,1780556585,915228820,True,False,21,21,0x0015,21,21,20,18,0,True,0,0,12.100,35,
405,49.942066,1780556585,928211078,True,False,21,21,0x0015,21,21,0,18,0,True,1060,1,12.100,35,
406,50.027750,1780556586,14054878,True,False,12,12,0x000C,12,12,-9,9,0,True,1092,0,12.100,35,
407,50.124482,1780556586,110763921,True,False,19,19,0x0013,19,19,7,16,0,True,1088,0,12.100,35,
408,50.224359,1780556586,210434949,True,False,23,23,0x0017,23,23,4,20,0,True,1096,1,12.100,35,
409,50.324566,1780556586,310915294,True,False,26,26,0x001A,26,26,3,23,0,True,1068,0,12.100,35,
410,50.426107,1780556586,412385736,True,False,12,12,0x000C,12,12,-14,9,0,True,1088,0,12.100,35,
411,50.525675,1780556586,511909104,True,False,21,21,0x0015,21,21,9,18,0,True,1096,2,12.100,38,
412,50.624452,1780556586,610618643,True,False,25,25,0x0019,25,25,4,22,0,True,1100,1,12.100,35,
413,50.725710,1780556586,711965494,True,False,28,28,0x001C,28,28,3,25,0,True,1076,0,12.100,35,
414,50.823666,1780556586,810030237,True,False,13,13,0x000D,13,13,-15,10,0,True,1092,1,12.100,35,
415,50.924270,1780556586,910662932,True,False,19,19,0x0013,19,19,6,16,0,True,1112,1,12.100,35,
416,51.209091,1780556587,195148399,True,False,23,23,0x0017,23,23,4,20,0,True,1056,0,12.100,35,
417,51.691759,1780556587,677949276,True,False,3,3,0x0003,3,3,-20,0,0,False,1056,1,12.100,35,
418,51.879142,1780556587,865289362,True,False,3,3,0x0003,3,3,0,0,0,False,1056,0,12.100,35,
419,51.893769,1780556587,880186090,True,False,3,3,0x0003,3,3,0,0,0,False,1056,0,12.100,35,
420,51.925840,1780556587,912145347,True,False,23,23,0x0017,23,23,20,20,0,True,1056,1,12.100,35,
421,52.027192,1780556588,12950205,True,False,15,15,0x000F,15,15,-8,12,0,True,1108,1,12.100,35,
422,52.125183,1780556588,111313480,True,False,22,22,0x0016,22,22,7,19,0,True,1108,2,12.100,35,
423,52.224457,1780556588,210705764,True,False,27,27,0x001B,27,27,5,24,0,True,1116,2,12.100,35,
424,52.328962,1780556588,315108518,True,False,29,29,0x001D,29,29,2,26,0,True,1096,2,12.100,36,
425,52.423559,1780556588,409898966,True,False,17,17,0x0011,17,17,-12,14,0,True,1120,2,12.100,35,
426,52.525633,1780556588,511983501,True,False,21,21,0x0015,21,21,4,18,0,True,1116,3,12.100,35,
427,52.624702,1780556588,610952121,True,False,23,23,0x0017,23,23,2,20,0,True,1096,1,12.100,35,
428,52.724251,1780556588,710619349,True,False,26,26,0x001A,26,26,3,23,0,True,1072,0,12.100,35,
429,52.823758,1780556588,810188529,True,False,12,12,0x000C,12,12,-14,9,0,True,1092,1,12.100,35,
430,53.701622,1780556589,687755021,True,False,3,3,0x0003,3,3,-9,0,0,False,1056,1,12.100,35,
431,53.864631,1780556589,850717780,True,False,3,3,0x0003,3,3,0,0,0,False,1056,1,12.100,35,
432,53.898874,1780556589,884850330,True,False,23,23,0x0017,23,23,20,20,0,True,1056,0,12.100,35,
433,53.924851,1780556589,911187483,True,False,23,23,0x0017,23,23,0,20,0,True,1080,1,12.100,35,
434,54.037846,1780556590,23867182,True,False,29,29,0x001D,29,29,6,26,0,True,1080,0,12.100,35,
435,54.126875,1780556590,112647324,True,False,18,18,0x0012,18,18,-11,15,0,True,1108,1,12.100,35,
436,54.223527,1780556590,209929587,True,False,23,23,0x0017,23,23,5,20,0,True,1112,2,12.100,35,
437,54.324005,1780556590,310401081,True,False,26,26,0x001A,26,26,3,23,0,True,1124,3,12.100,35,
438,54.428934,1780556590,414919894,True,False,28,28,0x001C,28,28,2,25,0,True,1088,1,12.100,35,
439,54.523827,1780556590,510235627,True,False,13,13,0x000D,13,13,-15,10,0,True,1080,0,12.100,35,
440,54.624785,1780556590,611172332,True,False,19,19,0x0013,19,19,6,16,0,True,1104,1,12.100,35,
441,54.726321,1780556590,712533770,True,False,24,24,0x0018,24,24,5,21,0,True,1112,2,12.100,35,
442,54.823928,1780556590,810323687,True,False,27,27,0x001B,27,27,3,24,0,True,1072,1,12.100,35,
443,55.567878,1780556591,554195401,True,False,3,3,0x0003,3,3,-24,0,0,False,0,0,12.100,35,
444,55.858127,1780556591,844246646,True,False,3,3,0x0003,3,3,0,0,0,False,1056,1,12.100,35,
445,55.987611,1780556591,973871519,True,False,23,23,0x0017,23,23,20,20,0,True,1056,1,12.100,35,
446,56.002480,1780556591,988858991,True,False,23,23,0x0017,23,23,0,20,0,True,1076,2,12.100,35,
447,56.025151,1780556592,11550802,True,False,23,23,0x0017,23,23,0,20,0,True,1108,3,12.100,35,
448,56.137421,1780556592,122833323,True,False,28,28,0x001C,28,28,5,25,0,True,1072,1,12.100,35,
449,56.224012,1780556592,210424578,True,False,15,15,0x000F,15,15,-13,12,0,True,1104,1,12.100,35,
450,56.331901,1780556592,318208597,True,False,22,22,0x0016,22,22,7,19,0,True,1108,2,12.100,35,
451,56.428313,1780556592,413158943,True,False,28,28,0x001C,28,28,6,25,0,True,1104,2,12.100,35,
452,56.528699,1780556592,514405579,True,False,30,30,0x001E,30,30,2,27,0,True,1100,1,12.100,35,
453,56.624954,1780556592,611129259,True,False,15,15,0x000F,15,15,-15,12,0,True,1112,2,12.100,35,
454,56.728222,1780556592,714239639,True,False,20,20,0x0014,20,20,5,17,0,True,1116,2,12.100,35,
455,56.826234,1780556592,812291946,True,False,24,24,0x0018,24,24,4,21,0,True,1092,1,12.100,35,
456,56.934272,1780556592,920373490,True,False,27,27,0x001B,27,27,3,24,0,True,1080,0,12.100,35,
457,57.635626,1780556593,621793815,True,False,13,13,0x000D,13,13,-14,10,0,False,1048,0,12.100,35,
458,57.691492,1780556593,677217087,True,False,3,3,0x0003,3,3,-10,0,0,False,1056,1,12.100,35,
459,58.010574,1780556593,996626807,True,False,23,23,0x0017,23,23,20,20,0,True,1104,3,12.100,35,
460,58.043374,1780556594,29827452,True,False,15,15,0x000F,15,15,-8,12,0,True,1104,1,12.100,35,
461,58.054077,1780556594,40272845,True,False,12,12,0x000C,12,12,-3,9,0,True,1092,1,12.100,35,
462,58.125095,1780556594,111290311,True,False,24,24,0x0018,24,24,12,21,0,True,1092,1,12.100,35,
463,58.227282,1780556594,213714205,True,False,29,29,0x001D,29,29,5,26,0,True,1080,1,12.100,35,
464,58.324666,1780556594,311033957,True,False,14,14,0x000E,14,14,-15,11,0,True,1100,1,12.100,37,
465,58.426283,1780556594,412374408,True,False,20,20,0x0014,20,20,6,17,0,True,1108,1,12.100,35,
466,58.525036,1780556594,511268076,True,False,24,24,0x0018,24,24,4,21,0,True,1096,1,12.100,35,
467,58.625696,1780556594,611967471,True,False,27,27,0x001B,27,27,3,24,0,True,1076,1,12.100,35,
468,58.736521,1780556594,721247604,True,False,14,14,0x000E,14,14,-13,11,0,True,1108,1,12.100,35,
469,58.826971,1780556594,812902815,True,False,24,24,0x0018,24,24,10,21,0,True,1080,2,12.100,35,
470,58.943521,1780556594,929605374,True,False,29,29,0x001D,29,29,5,26,0,True,1084,1,12.100,35,
471,59.028052,1780556595,13595608,True,False,18,18,0x0012,18,18,-11,15,0,True,1120,1,12.100,35,
472,59.426504,1780556595,412227687,True,False,23,23,0x0017,23,23,5,20,0,True,1056,1,12.100,35,
473,59.663354,1780556595,649657990,True,False,23,23,0x0017,23,23,0,20,0,True,1056,0,12.100,35,
474,59.818548,1780556595,804515255,True,False,2,2,0x0002,2,2,-21,-1,0,False,1048,0,12.100,35,
475,60.002097,1780556595,987979473,True,False,2,2,0x0002,2,2,0,-1,0,False,1048,0,12.100,35,
476,60.064453,1780556596,50752117,True,False,2,2,0x0002,2,2,0,-1,0,False,1048,1,12.100,35,
477,60.100566,1780556596,86791269,True,False,22,22,0x0016,22,22,20,19,0,True,1048,0,12.100,35,
478,60.124748,1780556596,111205797,True,False,22,22,0x0016,22,22,0,19,0,True,1064,1,12.100,35,
479,60.233339,1780556596,219471240,True,False,29,29,0x001D,29,29,7,26,0,True,1084,1,12.100,35,
480,60.324468,1780556596,310676734,True,False,16,16,0x0010,16,16,-13,13,0,True,1100,1,12.100,35,
481,60.427914,1780556596,414181228,True,False,19,19,0x0013,19,19,3,16,0,True,1116,1,12.100,35,
482,60.525595,1780556596,511543029,True,False,24,24,0x0018,24,24,5,21,0,True,1092,1,12.100,35,
483,60.628594,1780556596,614916721,True,False,27,27,0x001B,27,27,3,24,0,True,1076,0,12.100,35,
484,60.726896,1780556596,712677684,True,False,16,16,0x0010,16,16,-11,13,0,True,1108,1,12.100,35,
485,60.825131,1780556596,810822157,True,False,20,20,0x0014,20,20,4,17,0,True,1108,2,12.100,35,
486,60.925370,1780556596,911578863,True,False,24,24,0x0018,24,24,4,21,0,True,1096,2,11.800,35,
487,61.036827,1780556597,22793958,True,False,29,29,0x001D,29,29,5,26,0,True,1108,0,4.900,35,
488,61.821527,1780556597,807832333,True,False,29,29,0x001D,29,29,0,26,0,False,1264,0,4.900,35,
489,62.032820,1780556598,19103956,True,False,29,29,0x001D,29,29,0,26,0,False,1264,0,4.900,35,
490,62.085696,1780556598,71832573,True,False,49,49,0x0031,49,49,20,46,0,True,1264,0,4.900,35,
491,62.125178,1780556598,111303253,True,False,49,49,0x0031,49,49,0,46,0,True,1308,0,4.900,35,
492,62.228519,1780556598,214506377,True,False,69,69,0x0045,69,69,20,66,0,True,1420,0,4.900,35,
493,62.326245,1780556598,312361508,True,False,69,69,0x0045,69,69,0,66,0,True,1548,0,4.900,35,
494,62.426647,1780556598,413083232,True,False,89,89,0x0059,89,89,20,86,0,True,1680,0,4.900,35,
495,62.524847,1780556598,511083746,True,False,109,109,0x006D,109,109,20,106,0,True,1788,0,4.900,35,
496,62.626973,1780556598,613403013,True,False,129,129,0x0081,129,129,20,126,0,True,1904,0,4.900,35,
497,62.729666,1780556598,715944451,True,False,22,22,0x0016,22,22,-107,19,0,True,1136,0,12.100,35,
498,62.831173,1780556598,817125207,True,False,21,21,0x0015,21,21,-1,18,0,True,1100,1,12.100,35,
499,62.925018,1780556598,911168130,True,False,26,26,0x001A,26,26,5,23,0,True,1104,1,12.100,35,
500,63.034300,1780556599,20418486,True,False,27,27,0x001B,27,27,1,24,0,True,1072,0,12.100,35,
501,63.142199,1780556599,127498110,True,False,16,16,0x0010,16,16,-11,13,0,True,1108,1,12.100,35,
502,63.322927,1780556599,308790175,True,False,22,22,0x0016,22,22,6,19,0,True,1056,1,12.100,35,
503,63.384922,1780556599,371153795,True,False,22,22,0x0016,22,22,0,19,0,True,1100,1,12.100,35,
504,63.552605,1780556599,538524649,True,False,6,6,0x0006,6,6,-16,3,0,False,1056,1,12.100,35,
505,63.634773,1780556599,620860526,True,False,4,4,0x0004,4,4,-2,1,0,False,1064,0,12.100,35,
506,63.938981,1780556599,925362378,True,False,23,23,0x0017,23,23,19,20,0,True,1104,0,12.100,35,
507,64.009510,1780556599,995698343,True,False,4,4,0x0004,4,4,-19,1,0,False,1064,0,12.100,35,
508,64.027666,1780556600,14012698,True,False,4,4,0x0004,4,4,0,1,0,False,1064,1,12.100,35,
509,64.126426,1780556600,112552762,True,False,20,20,0x0014,20,20,16,17,0,True,1096,1,12.100,35,
510,64.225087,1780556600,211072890,True,False,24,24,0x0018,24,24,4,21,0,True,1108,2,12.100,35,
511,64.333872,1780556600,319939127,True,False,26,26,0x001A,26,26,2,23,0,True,1068,0,12.100,35,
512,64.424432,1780556600,410743400,True,False,15,15,0x000F,15,15,-11,12,0,True,1100,1,12.100,35,
513,64.526710,1780556600,512641659,True,False,19,19,0x0013,19,19,4,16,0,True,1108,1,12.100,35,
514,64.623597,1780556600,609809667,True,False,23,23,0x0017,23,23,4,20,0,True,1104,1,12.100,35,
