sample,elapsed_s,ros_stamp_sec,ros_stamp_nanosec,connected,homed,raw_position_i32,raw_position_u16,raw_position_hex,position_in_turn_12bit,raw_signed16,delta_in_turn,turn_delta_total,node_relative_ticks,moving,load_raw,current_raw,voltage_v,temperature_c,fault
252,29.724270,1780556863,802609922,True,False,287,287,0x011F,287,287,-21,286,0,True,1112,1,12.100,34,
253,29.823488,1780556863,902320751,True,False,267,267,0x010B,267,267,-20,266,0,True,1108,1,12.100,34,
254,29.920204,1780556863,999382877,True,False,247,247,0x00F7,247,247,-20,246,0,True,1104,1,12.100,34,
255,30.025694,1780556864,104543367,True,False,226,226,0x00E2,226,226,-21,225,0,True,1104,1,12.100,34,
256,30.121049,1780556864,200112554,True,False,204,204,0x00CC,204,204,-22,203,0,True,1088,1,12.100,34,
257,30.220918,1780556864,300033477,True,False,185,185,0x00B9,185,185,-19,184,0,True,1096,0,12.100,87,
258,30.320748,1780556864,399916654,True,False,165,165,0x00A5,165,165,-20,164,0,True,1088,1,12.100,34,
259,30.420576,1780556864,499680468,True,False,145,145,0x0091,145,145,-20,144,0,True,1096,0,12.100,42,
260,30.582199,1780556864,660862091,True,False,125,125,0x007D,125,125,-20,124,0,True,1100,1,12.100,34,
261,30.971848,1780556865,50899730,True,False,102,102,0x0066,102,102,-23,101,0,True,1128,1,12.100,36,
262,31.189127,1780556865,268382321,True,False,27,27,0x001B,27,27,-75,26,0,True,1096,0,12.100,34,
263,31.318836,1780556865,398328332,True,False,2,2,0x0002,2,2,-25,1,0,False,1048,0,12.100,34,
264,31.376067,1780556865,455630771,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
265,31.420782,1780556865,500218419,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
266,31.520287,1780556865,599395612,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
267,31.623644,1780556865,702683891,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
268,31.726765,1780556865,805238999,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
269,31.825190,1780556865,903644374,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
270,31.921845,1780556866,871977,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
271,32.020039,1780556866,99527966,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
272,32.121219,1780556866,200082993,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
273,32.219965,1780556866,299596063,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
274,32.321246,1780556866,400647828,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
275,32.426672,1780556866,505766191,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
276,32.563324,1780556866,642020914,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
277,32.655918,1780556866,735298555,True,False,162,162,0x00A2,162,162,160,161,0,True,1048,0,12.100,34,
278,32.989902,1780556867,69217269,True,False,159,159,0x009F,159,159,-3,158,0,False,1100,8825,0.000,0,
279,33.029551,1780556867,108742914,True,False,1,1,0x0001,1,1,-158,0,0,True,105,2,12.100,34,
280,33.155935,1780556867,235287865,True,False,97,97,0x0061,97,97,96,96,0,True,1104,1,12.100,34,
281,33.364525,1780556867,443603450,True,False,69,69,0x0045,69,69,-28,68,0,True,1108,1,12.100,34,
282,33.385737,1780556867,465184950,True,False,31,31,0x001F,31,31,-38,30,0,True,1104,1,12.100,34,
283,33.420652,1780556867,500204644,True,False,22,22,0x0016,22,22,-9,21,0,True,1104,0,12.100,34,
284,33.522451,1780556867,601346989,True,False,5,5,0x0005,5,5,-17,4,0,True,1056,1,12.100,34,
285,33.624117,1780556867,703733072,True,False,3,3,0x0003,3,3,-2,2,0,False,1056,1,12.100,34,
286,33.721229,1780556867,800721235,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
287,33.820504,1780556867,899933667,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
288,33.920936,1780556868,371540,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
289,34.019262,1780556868,98752763,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
290,34.120616,1780556868,199941349,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
291,34.220565,1780556868,299862188,True,False,162,162,0x00A2,162,162,159,161,0,True,1096,1,12.100,34,
292,34.324206,1780556868,403695387,True,False,145,145,0x0091,145,145,-17,144,0,True,1104,1,12.100,34,
293,34.435570,1780556868,514224365,True,False,125,125,0x007D,125,125,-20,124,0,True,1100,1,12.100,34,
294,34.574896,1780556868,654267051,True,False,103,103,0x0067,103,103,-22,102,0,True,1104,1,12.100,34,
295,34.644443,1780556868,723779780,True,False,84,84,0x0054,84,84,-19,83,0,True,1104,1,12.100,34,
296,35.150160,1780556869,229597821,True,False,51,51,0x0033,51,51,-33,50,0,True,1088,0,12.100,34,
297,35.351648,1780556869,431278293,True,False,3,3,0x0003,3,3,-48,2,0,False,1056,0,12.100,34,
298,35.382588,1780556869,462071160,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
299,35.419540,1780556869,499136774,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
300,35.521050,1780556869,600064945,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
301,35.620806,1780556869,700047406,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
302,35.721405,1780556869,800879098,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
303,35.821790,1780556869,901315319,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
304,35.923436,1780556870,2799272,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
305,36.022740,1780556870,101741276,True,False,83,83,0x0053,83,83,80,82,0,True,1056,1,12.100,34,
306,36.120164,1780556870,199588031,True,False,73,73,0x0049,73,73,-10,72,0,True,1096,1,12.100,34,
307,36.220266,1780556870,299778051,True,False,53,53,0x0035,53,53,-20,52,0,True,1100,1,12.100,34,
308,36.322186,1780556870,401857409,True,False,33,33,0x0021,33,33,-20,32,0,True,1096,1,12.100,34,
309,36.483679,1780556870,562576005,True,False,11,11,0x000B,11,11,-22,10,0,True,1076,0,12.100,34,
310,36.595480,1780556870,674477303,True,False,3,3,0x0003,3,3,-8,2,0,False,20,0,12.100,34,
311,36.711421,1780556870,790447203,True,False,1,1,0x0001,1,1,-2,0,0,False,0,0,12.100,34,
312,37.231521,1780556871,310693079,True,False,1,1,0x0001,1,1,0,0,0,False,0,0,12.100,34,
313,37.354973,1780556871,434189680,True,False,1,1,0x0001,1,1,0,0,0,False,0,0,12.100,34,
314,37.399096,1780556871,478166669,True,False,81,81,0x0051,81,81,80,80,0,True,0,0,12.100,34,
315,37.421851,1780556871,500888258,True,False,81,81,0x0051,81,81,0,80,0,True,1060,1,12.100,34,
316,37.522066,1780556871,601492297,True,False,70,70,0x0046,70,70,-11,69,0,True,1104,1,12.100,34,
317,37.619931,1780556871,699477910,True,False,50,50,0x0032,50,50,-20,49,0,True,1100,1,12.100,34,
318,37.721578,1780556871,801208255,True,False,30,30,0x001E,30,30,-20,29,0,True,1104,0,12.100,34,
319,37.821707,1780556871,900876797,True,False,10,10,0x000A,10,10,-20,9,0,True,1084,0,12.100,34,
320,37.919830,1780556871,999325804,True,False,2,2,0x0002,2,2,-8,1,0,True,1044,0,12.100,34,
321,38.019660,1780556872,99215899,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
322,38.120318,1780556872,199842335,True,False,1,1,0x0001,1,1,-1,0,0,False,0,0,12.100,34,
323,38.220422,1780556872,299832946,True,False,1,1,0x0001,1,1,0,0,0,False,0,0,12.100,34,
324,38.322199,1780556872,401643937,True,False,1,1,0x0001,1,1,0,0,0,False,0,0,12.100,34,
325,38.436599,1780556872,515248948,True,False,1,1,0x0001,1,1,0,0,0,False,0,0,12.100,34,
326,39.075109,1780556873,154290160,True,False,1,1,0x0001,1,1,0,0,0,False,0,0,12.100,34,
327,39.278967,1780556873,358693611,True,False,1,1,0x0001,1,1,0,0,0,False,0,0,12.100,34,
328,39.394815,1780556873,474181778,True,False,81,81,0x0051,81,81,80,80,0,True,0,0,12.100,34,
329,39.404243,1780556873,483868689,True,False,81,81,0x0051,81,81,0,80,0,True,1048,0,12.100,34,
330,39.418918,1780556873,498515395,True,False,81,81,0x0051,81,81,0,80,0,True,1060,1,12.100,34,
331,39.521536,1780556873,600118363,True,False,69,69,0x0045,69,69,-12,68,0,True,1096,1,12.100,42,
332,39.620425,1780556873,699993521,True,False,49,49,0x0031,49,49,-20,48,0,True,1104,1,12.100,34,
333,39.721514,1780556873,800193640,True,False,29,29,0x001D,29,29,-20,28,0,True,1096,1,12.100,34,
334,39.821082,1780556873,900313568,True,False,9,9,0x0009,9,9,-20,8,0,True,1076,0,12.100,34,
335,39.919509,1780556873,999053868,True,False,2,2,0x0002,2,2,-7,1,0,True,1044,0,12.100,34,
336,40.019433,1780556874,99034520,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
337,40.120535,1780556874,200158477,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
338,40.219874,1780556874,299242129,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
339,40.328429,1780556874,408107007,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
340,40.442241,1780556874,520825796,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
341,40.671839,1780556874,751261311,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
342,40.990720,1780556875,70090960,True,False,2,2,0x0002,2,2,0,1,0,False,1048,8825,0.000,0,
343,41.198778,1780556875,278203033,True,False,0,0,0x0000,0,0,-2,-1,0,False,2,0,12.100,34,
344,41.326250,1780556875,405447633,True,False,2,2,0x0002,2,2,2,1,0,False,1048,0,12.100,34,
345,41.346187,1780556875,425654882,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
346,41.420051,1780556875,499540184,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
347,41.522684,1780556875,601643642,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
348,41.623165,1780556875,702300586,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
349,41.720076,1780556875,799556285,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
350,41.820373,1780556875,899820884,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
351,41.919942,1780556875,999412392,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
352,42.024634,1780556876,103932173,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
353,42.118451,1780556876,198092746,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
354,42.220797,1780556876,300444899,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
355,42.320101,1780556876,399697900,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
356,42.494327,1780556876,572993777,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
357,42.561236,1780556876,640514743,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
358,42.993019,1780556877,71890039,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
359,43.216018,1780556877,295501273,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
360,43.329654,1780556877,409253833,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
361,43.362936,1780556877,442538671,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
362,43.420794,1780556877,500060828,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
363,43.521885,1780556877,601071250,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
364,43.624564,1780556877,703622646,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
365,43.727921,1780556877,806883072,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
366,43.820589,1780556877,899793795,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
367,43.919599,1780556877,999164516,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
368,44.025553,1780556878,104644892,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
369,44.120491,1780556878,199987828,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
370,44.220129,1780556878,299551092,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
371,44.321538,1780556878,400938641,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
372,44.454172,1780556878,532837242,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
373,44.615971,1780556878,694544026,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
374,44.636000,1780556878,715329441,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
375,44.935621,1780556879,15263485,True,False,81,81,0x0051,81,81,79,80,0,True,1104,1,12.100,34,
376,45.347868,1780556879,427409597,True,False,3,3,0x0003,3,3,-78,2,0,False,1056,1,12.100,34,
377,45.374089,1780556879,453732386,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
378,45.419951,1780556879,499525811,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
379,45.518848,1780556879,598410186,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
380,45.622814,1780556879,702334214,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
381,45.720403,1780556879,799417918,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
382,45.819906,1780556879,899467701,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
383,45.919764,1780556879,999342499,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
384,46.023259,1780556880,102413147,True,False,2,2,0x0002,2,2,-1,1,0,False,1048,0,12.100,34,
385,46.120628,1780556880,200228005,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
386,46.220001,1780556880,299226988,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
387,46.320545,1780556880,400176263,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
388,46.525375,1780556880,603301811,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
389,46.663658,1780556880,742794805,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
390,46.707598,1780556880,787011320,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
391,46.904039,1780556880,983563555,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
392,47.006654,1780556881,85965205,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
393,47.170287,1780556881,249659512,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
394,47.317335,1780556881,396346816,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
395,47.341249,1780556881,420470394,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
396,47.420615,1780556881,500119336,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
397,47.522131,1780556881,601487557,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
398,47.623624,1780556881,702847605,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
399,47.722128,1780556881,800904472,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
400,47.822978,1780556881,902399063,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
401,47.920107,1780556881,999669354,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
402,48.020866,1780556882,100127140,True,False,82,82,0x0052,82,82,80,81,0,True,1088,2,12.100,34,
403,48.123265,1780556882,202916726,True,False,66,66,0x0042,66,66,-16,65,0,True,1096,1,12.100,34,
404,48.220445,1780556882,299935720,True,False,46,46,0x002E,46,46,-20,45,0,True,1104,1,12.100,34,
405,48.322898,1780556882,401821946,True,False,26,26,0x001A,26,26,-20,25,0,True,1104,1,12.100,34,
406,48.644158,1780556882,723523929,True,False,5,5,0x0005,5,5,-21,4,0,False,1048,0,12.100,34,
407,48.847211,1780556882,916899115,True,False,2,2,0x0002,2,2,-3,1,0,False,1048,0,12.100,34,
408,49.049577,1780556883,127734162,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
409,49.336442,1780556883,415843512,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
410,49.366991,1780556883,446354619,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
411,49.422007,1780556883,501272216,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
412,49.521230,1780556883,600772322,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
413,49.620397,1780556883,699873468,True,False,2,2,0x0002,2,2,0,1,0,False,1048,1,12.100,34,
414,49.719918,1780556883,799372140,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
415,49.820837,1780556883,899932201,True,False,2,2,0x0002,2,2,0,1,0,False,1048,0,12.100,34,
416,49.920842,1780556884,227445,True,False,82,82,0x0052,82,82,80,81,0,True,1048,1,12.100,34,
417,50.022188,1780556884,101764266,True,False,73,73,0x0049,73,73,-9,72,0,True,1096,1,12.100,34,
418,50.120938,1780556884,200286969,True,False,54,54,0x0036,54,54,-19,53,0,True,1104,2,12.100,35,
419,50.226166,1780556884,305655040,True,False,34,34,0x0022,34,34,-20,33,0,True,1124,2,12.100,34,
420,50.319521,1780556884,399091274,True,False,14,14,0x000E,14,14,-20,13,0,True,1100,1,12.100,34,
421,50.447706,1780556884,526959466,True,False,4,4,0x0004,4,4,-10,3,0,True,1060,1,12.100,34,
422,50.638747,1780556884,718351523,True,False,3,3,0x0003,3,3,-1,2,0,False,1056,0,12.100,34,
423,50.851296,1780556884,930775525,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
424,50.860826,1780556884,940177259,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
425,51.069302,1780556885,148318245,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
426,51.219069,1780556885,298551283,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
427,51.263143,1780556885,342487600,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
428,51.320755,1780556885,399933614,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
429,51.423048,1780556885,502637058,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
430,51.521818,1780556885,601199070,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
431,51.620899,1780556885,700484737,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
432,51.720538,1780556885,799603474,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
433,51.820070,1780556885,899626088,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
434,51.920953,1780556886,423461,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
435,52.019081,1780556886,98391759,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
436,52.119272,1780556886,198896018,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
437,52.220720,1780556886,300448569,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
438,52.997862,1780556887,77210439,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
439,53.255390,1780556887,334614926,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
440,53.335573,1780556887,414885897,True,False,83,83,0x0053,83,83,80,82,0,True,1056,1,12.100,34,
441,53.345701,1780556887,425106159,True,False,83,83,0x0053,83,83,0,82,0,True,1064,0,12.100,34,
442,53.420831,1780556887,500123205,True,False,78,78,0x004E,78,78,-5,77,0,True,1124,2,12.100,34,
443,53.519798,1780556887,599375931,True,False,57,57,0x0039,57,57,-21,56,0,True,1108,1,12.100,34,
444,53.621150,1780556887,700720001,True,False,38,38,0x0026,38,38,-19,37,0,True,1112,1,12.100,34,
445,53.721570,1780556887,801146632,True,False,16,16,0x0010,16,16,-22,15,0,True,1104,0,12.100,34,
446,53.820201,1780556887,899570118,True,False,3,3,0x0003,3,3,-13,2,0,True,1048,0,12.100,34,
447,53.919151,1780556887,998715333,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
448,54.019308,1780556888,99066113,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
449,54.119969,1780556888,199434406,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
450,54.220519,1780556888,300072746,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
451,54.322906,1780556888,402302109,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
452,55.103780,1780556889,183171921,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
453,55.318328,1780556889,397485950,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
454,55.352220,1780556889,431670699,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
455,55.420334,1780556889,499721467,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
456,55.519361,1780556889,598928322,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
457,55.621332,1780556889,700832908,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
458,55.720435,1780556889,799882302,True,False,3,3,0x0003,3,3,0,2,0,False,1056,0,12.100,34,
459,55.820328,1780556889,899766387,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
460,55.919202,1780556889,998570127,True,False,3,3,0x0003,3,3,0,2,0,False,1056,1,12.100,34,
