sample,elapsed_s,ros_stamp_sec,ros_stamp_nanosec,connected,homed,raw_position_i32,raw_position_u16,raw_position_hex,position_in_turn_12bit,raw_signed16,delta_in_turn,turn_delta_total,node_relative_ticks,target_position,position_error_direction,position_error_ticks,estimated_position_minus,estimated_position_plus,moving,load_raw,current_raw,voltage_v,temperature_c,fault
204,24.298406,1780562845,892096422,True,False,464,464,0x01D0,464,464,-26,462,0,4284,False,464,3820,4748,True,1104,1,12.100,34,
205,24.362193,1780562845,956091815,True,False,444,444,0x01BC,444,444,-20,442,0,4304,False,444,3860,4748,True,1104,2,12.100,34,
206,24.390417,1780562845,984815387,True,False,430,430,0x01AE,430,430,-14,428,0,4315,False,430,3885,4745,True,1104,2,12.100,34,
207,24.485734,1780562846,80305612,True,False,410,410,0x019A,410,410,-20,408,0,4335,False,410,3925,4745,True,1116,2,12.100,34,
208,24.895170,1780562846,489496134,True,False,388,388,0x0184,388,388,-22,386,0,4371,False,388,3983,4759,True,1112,2,12.100,34,
209,25.096364,1780562846,690920646,True,False,314,314,0x013A,314,314,-74,312,0,4442,False,314,4128,4756,True,1112,2,12.100,34,
210,25.131296,1780562846,725665274,True,False,285,285,0x011D,285,285,-29,283,0,4461,False,285,4176,4746,True,1112,1,12.100,34,
211,25.183878,1780562846,778347922,True,False,270,270,0x010E,270,270,-15,268,0,4475,False,270,4205,4745,True,1100,2,12.100,36,
212,25.285389,1780562846,879956792,True,False,250,250,0x00FA,250,250,-20,248,0,4495,False,250,4245,4745,True,1108,1,12.100,33,
213,25.384688,1780562846,979040648,True,False,229,229,0x00E5,229,229,-21,227,0,4515,False,229,4286,4744,True,1108,1,12.100,55,
214,25.482538,1780562847,77015036,True,False,210,210,0x00D2,210,210,-19,208,0,4535,False,210,4325,4745,True,1104,2,12.100,34,
215,25.590177,1780562847,184763293,True,False,189,189,0x00BD,189,189,-21,187,0,4556,False,189,4367,4745,True,1104,1,12.100,34,
216,25.685432,1780562847,280020366,True,False,169,169,0x00A9,169,169,-20,167,0,4575,False,169,4406,4744,True,1104,1,12.100,34,
217,25.783552,1780562847,378170684,True,False,149,149,0x0095,149,149,-20,147,0,4595,False,149,4446,4744,True,1112,1,12.100,34,
218,25.889885,1780562847,484418050,True,False,129,129,0x0081,129,129,-20,127,0,4616,False,129,4487,4745,True,1104,1,12.100,34,
219,25.985164,1780562847,579800371,True,False,109,109,0x006D,109,109,-20,107,0,4635,False,109,4526,4744,True,1104,0,12.100,34,
220,26.083346,1780562847,677920117,True,False,88,88,0x0058,88,88,-21,86,0,4655,False,88,4567,4743,True,1104,1,12.100,34,
221,26.222601,1780562847,816400143,True,False,69,69,0x0045,69,69,-19,67,0,4677,False,69,4608,4746,True,1104,1,12.100,34,
222,26.361064,1780562847,955572081,True,False,48,48,0x0030,48,48,-21,46,0,4699,False,48,4651,4747,True,1112,1,12.100,34,
223,26.899171,1780562848,493728428,True,False,29,29,0x001D,29,29,-19,27,0,4717,False,29,4688,4746,True,1112,0,12.100,34,
224,27.080967,1780562848,675265134,True,False,2,2,0x0002,2,2,-27,0,0,4735,False,2,4733,4737,False,1048,0,12.100,34,
225,27.135078,1780562848,729673958,True,False,2,2,0x0002,2,2,0,0,0,4735,False,2,4733,4737,False,1048,0,12.100,34,
226,27.183556,1780562848,778113475,True,False,2,2,0x0002,2,2,0,0,0,4735,False,2,4733,4737,False,1048,0,12.100,34,
227,27.284110,1780562848,878653686,True,False,2,2,0x0002,2,2,0,0,0,4735,False,2,4733,4737,False,1048,0,12.100,34,
228,27.389211,1780562848,983416856,True,False,2,2,0x0002,2,2,0,0,0,4735,False,2,4733,4737,False,1048,0,12.100,34,
229,27.486147,1780562849,80625996,True,False,2,2,0x0002,2,2,0,0,0,4735,False,2,4733,4737,False,1048,0,12.100,34,
230,27.591124,1780562849,185778912,True,False,1,1,0x0001,1,1,-1,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
231,27.684480,1780562849,278901245,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
232,27.783369,1780562849,377917521,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
233,27.886763,1780562849,481140262,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
234,27.983068,1780562849,577578428,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
235,28.090042,1780562849,684451059,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
236,28.827424,1780562850,422039251,True,False,1,1,0x0001,1,1,0,-1,0,0,False,1,-1,1,False,4735,0,12.100,34,
237,29.066654,1780562850,661035836,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
238,29.102922,1780562850,697544321,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
239,29.118696,1780562850,713300569,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
240,29.183452,1780562850,777896452,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
241,29.285887,1780562850,880326761,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
242,29.385592,1780562850,980018143,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
243,29.485056,1780562851,79596567,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
244,29.585328,1780562851,179915253,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
245,29.685250,1780562851,279714503,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
246,29.783577,1780562851,378135884,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
247,29.887497,1780562851,481967714,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
248,29.986767,1780562851,581274417,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
249,30.083885,1780562851,678536765,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
250,30.332866,1780562851,927017771,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
251,30.385533,1780562851,979810651,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
252,30.437096,1780562852,31654357,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
253,30.524709,1780562852,119183869,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
254,30.887918,1780562852,482351515,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
255,30.994200,1780562852,588548605,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
256,31.048981,1780562852,643482285,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
257,31.087875,1780562852,682391297,True,False,1,1,0x0001,1,1,0,-1,0,4735,False,1,4734,4736,False,0,0,12.100,34,
258,31.187258,1780562852,781479783,True,False,126,126,0x007E,126,126,125,124,0,4735,False,126,4609,4861,True,0,0,12.100,34,
259,31.285517,1780562852,880044360,True,False,119,119,0x0077,119,119,-7,117,0,4750,False,119,4631,4869,True,1100,1,12.100,33,
260,31.387067,1780562852,981049898,True,False,100,100,0x0064,100,100,-19,98,0,4770,False,100,4670,4870,True,1104,1,12.100,34,
261,31.483245,1780562853,77875636,True,False,80,80,0x0050,80,80,-20,78,0,4790,False,80,4710,4870,True,1112,1,12.100,34,
262,31.584921,1780562853,179567838,True,False,60,60,0x003C,60,60,-20,58,0,4810,False,60,4750,4870,True,1104,1,12.100,34,
263,31.685456,1780562853,279968755,True,False,40,40,0x0028,40,40,-20,38,0,4830,False,40,4790,4870,True,1104,1,12.100,34,
264,31.783314,1780562853,377931419,True,False,20,20,0x0014,20,20,-20,18,0,4850,False,20,4830,4870,True,1104,1,12.100,34,
265,31.889963,1780562853,484543414,True,False,5,5,0x0005,5,5,-15,3,0,4860,False,5,4855,4865,True,1060,0,12.100,34,
266,31.985808,1780562853,580228245,True,False,3,3,0x0003,3,3,-2,1,0,4860,False,3,4857,4863,False,1056,1,12.100,34,
267,32.090324,1780562853,684080274,True,False,3,3,0x0003,3,3,0,1,0,4860,False,3,4857,4863,False,1056,1,12.100,34,
268,32.285007,1780562853,878599504,True,False,3,3,0x0003,3,3,0,1,0,4860,False,3,4857,4863,False,1056,0,12.100,34,
269,32.319491,1780562853,913916196,True,False,3,3,0x0003,3,3,0,1,0,4860,False,3,4857,4863,False,1056,1,12.100,34,
270,32.462270,1780562854,56454946,True,False,3,3,0x0003,3,3,0,1,0,4860,False,3,4857,4863,False,1056,0,12.100,34,
271,32.527913,1780562854,122168939,True,False,3,3,0x0003,3,3,0,1,0,4860,False,3,4857,4863,False,1056,1,12.100,34,
272,32.838466,1780562854,432935283,True,False,3,3,0x0003,3,3,0,1,0,4860,False,3,4857,4863,False,1056,1,12.100,34,
273,33.012278,1780562854,606670823,True,False,3,3,0x0003,3,3,0,1,0,4860,False,3,4857,4863,False,1056,1,12.100,34,
274,33.037612,1780562854,631846541,True,False,3,3,0x0003,3,3,0,1,0,4860,False,3,4857,4863,False,1056,0,12.100,34,
275,33.085009,1780562854,679514184,True,False,3,3,0x0003,3,3,0,1,0,4860,False,3,4857,4863,False,1056,0,12.100,34,
276,33.183399,1780562854,777895457,True,False,3,3,0x0003,3,3,0,1,0,4860,False,3,4857,4863,False,1056,0,12.100,34,
277,33.285409,1780562854,879780151,True,False,253,253,0x00FD,253,253,250,251,0,4860,False,253,4607,5113,True,1056,1,12.100,34,
278,33.383158,1780562854,977564375,True,False,243,243,0x00F3,243,243,-10,241,0,4876,False,243,4633,5119,True,1108,2,12.100,34,
279,33.488085,1780562855,82186723,True,False,223,223,0x00DF,223,223,-20,221,0,4896,False,223,4673,5119,True,1112,1,12.100,34,
280,33.583358,1780562855,177878170,True,False,203,203,0x00CB,203,203,-20,201,0,4916,False,203,4713,5119,True,1112,1,12.100,34,
281,33.687401,1780562855,281882658,True,False,183,183,0x00B7,183,183,-20,181,0,4936,False,183,4753,5119,True,1104,1,12.100,34,
282,33.783731,1780562855,378248952,True,False,163,163,0x00A3,163,163,-20,161,0,4956,False,163,4793,5119,True,1104,2,12.100,34,
283,33.886449,1780562855,480949170,True,False,143,143,0x008F,143,143,-20,141,0,4977,False,143,4834,5120,True,1104,1,12.100,42,
284,33.985142,1780562855,579734355,True,False,123,123,0x007B,123,123,-20,121,0,4996,False,123,4873,5119,True,1112,1,12.100,34,
285,34.111148,1780562855,704926543,True,False,103,103,0x0067,103,103,-20,101,0,5017,False,103,4914,5120,True,1112,1,12.100,34,
286,34.201446,1780562855,795103263,True,False,83,83,0x0053,83,83,-20,81,0,5037,False,83,4954,5120,True,1104,1,12.100,34,
287,34.332695,1780562855,927138809,True,False,62,62,0x003E,62,62,-21,60,0,5061,False,62,4999,5123,True,1112,1,12.100,34,
288,34.434963,1780562856,29631390,True,False,42,42,0x002A,42,42,-20,40,0,5080,False,42,5038,5122,True,1104,1,12.100,34,
289,34.539470,1780562856,133758256,True,False,23,23,0x0017,23,23,-19,21,0,5100,False,23,5077,5123,True,1104,1,12.100,34,
290,34.930623,1780562856,524791208,True,False,3,3,0x0003,3,3,-20,1,0,5110,False,3,5107,5113,False,1056,1,12.100,34,
291,35.012954,1780562856,607522702,True,False,3,3,0x0003,3,3,0,1,0,5110,False,3,5107,5113,False,1056,0,12.100,34,
292,35.045605,1780562856,640143941,True,False,3,3,0x0003,3,3,0,1,0,5110,False,3,5107,5113,False,1056,0,12.100,34,
293,35.085571,1780562856,680008717,True,False,3,3,0x0003,3,3,0,1,0,5110,False,3,5107,5113,False,1056,0,12.100,34,
294,35.185894,1780562856,780107213,True,False,3,3,0x0003,3,3,0,1,0,5110,False,3,5107,5113,False,1056,0,12.100,34,
295,35.284689,1780562856,878938281,True,False,3,3,0x0003,3,3,0,1,0,5110,False,3,5107,5113,False,1056,0,12.100,34,
296,35.384973,1780562856,979278770,True,False,3,3,0x0003,3,3,0,1,0,5110,False,3,5107,5113,False,1056,1,12.100,34,
297,35.484123,1780562857,78563030,True,False,3,3,0x0003,3,3,0,1,0,5110,False,3,5107,5113,False,1056,0,12.100,34,
298,35.584011,1780562857,178645261,True,False,3,3,0x0003,3,3,0,1,0,5110,False,3,5107,5113,False,1056,0,12.100,34,
299,35.684017,1780562857,278623831,True,False,3,3,0x0003,3,3,0,1,0,5110,False,3,5107,5113,False,1056,1,12.100,34,
300,35.784559,1780562857,378798404,True,False,3,3,0x0003,3,3,0,1,0,5110,False,3,5107,5113,False,1056,0,12.100,34,
301,35.883746,1780562857,478263197,True,False,3,3,0x0003,3,3,0,1,0,5110,False,3,5107,5113,False,1056,0,12.100,34,
302,35.984550,1780562857,579163877,True,False,3,3,0x0003,3,3,0,1,0,5110,False,3,5107,5113,False,1056,0,12.100,34,
303,36.242074,1780562857,835488107,True,False,127,127,0x007F,127,127,124,125,0,5116,False,127,4989,5243,True,1104,1,12.100,34,
304,37.038141,1780562858,632174177,True,False,2,2,0x0002,2,2,-125,0,0,5235,False,2,5233,5237,False,1048,0,12.100,34,
305,37.061201,1780562858,655693430,True,False,2,2,0x0002,2,2,0,0,0,5235,False,2,5233,5237,False,1048,0,12.100,34,
306,37.082604,1780562858,677241361,True,False,2,2,0x0002,2,2,0,0,0,5235,False,2,5233,5237,False,1048,1,12.100,34,
307,37.184930,1780562858,779450900,True,False,2,2,0x0002,2,2,0,0,0,5235,False,2,5233,5237,False,1048,0,12.100,34,
308,37.284576,1780562858,878977408,True,False,2,2,0x0002,2,2,0,0,0,5235,False,2,5233,5237,False,1048,0,12.100,34,
309,37.384505,1780562858,979016854,True,False,2,2,0x0002,2,2,0,0,0,5235,False,2,5233,5237,False,1048,0,12.100,34,
310,37.484620,1780562859,78890310,True,False,2,2,0x0002,2,2,0,0,0,5235,False,2,5233,5237,False,1048,0,12.100,34,
311,37.587579,1780562859,182075876,True,False,2,2,0x0002,2,2,0,0,0,5235,False,2,5233,5237,False,1048,1,12.100,34,
312,37.686692,1780562859,280918919,True,False,127,127,0x007F,127,127,125,125,0,5242,False,127,5115,5369,True,1108,2,12.100,34,
313,37.785554,1780562859,379796930,True,False,107,107,0x006B,107,107,-20,105,0,5262,False,107,5155,5369,True,1104,0,12.100,34,
314,37.883197,1780562859,477824255,True,False,88,88,0x0058,88,88,-19,86,0,5281,False,88,5193,5369,True,1100,1,12.100,34,
315,37.983508,1780562859,578149653,True,False,68,68,0x0044,68,68,-20,66,0,5302,False,68,5234,5370,True,1108,2,12.100,34,
316,38.907142,1780562860,501271231,True,False,46,46,0x002E,46,46,-22,44,0,5324,False,46,5278,5370,False,1048,0,12.100,34,
317,39.132865,1780562860,727400495,True,False,2,2,0x0002,2,2,-44,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
318,39.153264,1780562860,747885317,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
319,39.185826,1780562860,780344799,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
320,39.285865,1780562860,880216195,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
321,39.386391,1780562860,980836385,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
322,39.484350,1780562861,78809365,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
323,39.584074,1780562861,178596266,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
324,39.686449,1780562861,281125949,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
325,39.785400,1780562861,379938231,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,1,12.100,34,
326,39.884643,1780562861,479185559,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
327,39.987270,1780562861,581989519,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
328,40.084625,1780562861,679204509,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
329,40.251333,1780562861,845993917,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
330,40.334094,1780562861,928743817,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
331,40.418483,1780562862,12619455,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,1,12.100,34,
332,40.549607,1780562862,143852588,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
333,40.624278,1780562862,218766094,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
334,40.829369,1780562862,423656220,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,1,12.100,34,
335,40.994728,1780562862,588742124,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
336,41.046333,1780562862,640509610,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
337,41.098946,1780562862,693116630,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
338,41.187525,1780562862,781892739,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
339,41.285504,1780562862,880086159,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
340,41.382533,1780562862,977191282,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
341,41.483565,1780562863,78015790,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
342,41.583291,1780562863,177865682,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
343,41.685507,1780562863,280182914,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,1,12.100,34,
344,41.785271,1780562863,379188552,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
345,41.885783,1780562863,480314956,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
346,41.987564,1780562863,581628925,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
347,42.088706,1780562863,682633819,True,False,2,2,0x0002,2,2,0,0,0,5360,False,2,5358,5362,False,1048,0,12.100,34,
